imo,vessel_name,gross_tonnage,type,year_build,flag
9663855,IMABARI LOGGER,23452,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9867360,IMABARI MARUGAME,120000,Bulk Carrier,2020,Panama (PAN)
9867358,IMABARI MARUGAME,120000,Bulk Carrier,2020,Panama (PAN)
9768021,IMABARI MARUGAME 1634,43000,Bulk Carrier,2019,Panama (PAN)
9875161,IMABARI MARUGAME 1773,43750,Bulk Carrier,2020,Not Known
9801225,IMABARI MARUGAME 1803,45500,Bulk Carrier,2020,Not Known
9767766,IMABARI QUEEN,34164,Bulk Carrier,2016,Panama (PAN)
9890953,IMABARU MARUGAME 1886,36500,Bulk Carrier,2020,Not Known
9612325,IMAVERE,22746,Bulk Carrier,2012,Cyprus (CYP)
9581057,IMC 16,13622,Bulk Carrier,2010,Philippines (PHL)
9559690,IMKE SELMER,20846,Bulk Carrier,2010,Marshall Islands (MHL)
9884370,IMOGEN,23239,Bulk Carrier,2020,Singapore (SGP)
9632234,IMPERATOR AUSTRALIS,91349,Bulk Carrier,2012,Liberia (LBR)
9478511,IMPERIAL EAGLE,31544,Bulk Carrier,2010,Marshall Islands (MHL)
9403504,IMPERIUS,93196,Bulk Carrier,2011,Isle of Man (IMN)
9722431,IMPRESSION BAY,23506,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9521875,INA,13579,Bulk Carrier,2012,Liberia (LBR)
9574030,INA-LOTTE,23268,Bulk Carrier,2010,Cayman Islands (CYM)
9667758,INCA QUEEN,30221,Bulk Carrier,2014,Panama (PAN)
9456460,INCE AKDENIZ,32983,Bulk Carrier,2010,Singapore (SGP)
9481714,INCE ANKARA,62273,Bulk Carrier,2011,Singapore (SGP)
9599767,INCE BEYLERBEYI,34795,Bulk Carrier,2012,Singapore (SGP)
9436733,INCE EGE,33226,Bulk Carrier,2010,Singapore (SGP)
9668295,INCE EVRENYE,17025,Bulk Carrier,2013,Singapore (SGP)
9445071,INCE FORTUNE,33226,Bulk Carrier,2010,Singapore (SGP)
9574169,INCE HAMBURG,17025,Bulk Carrier,2010,Turkey (TUR)
9561863,INCE ILGAZ,39737,Bulk Carrier,2010,Singapore (SGP)
9446192,INCE KARADENIZ,32983,Bulk Carrier,2010,Turkey (TUR)
9456458,INCE KASTAMONU,32983,Bulk Carrier,2010,Turkey (TUR)
9832690,INCE MARMARA,35832,Bulk Carrier,2018,Panama (PAN)
9663271,INCE POINT,23393,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9730438,INCE TOKYO,34773,Bulk Carrier,2016,Singapore (SGP)
9540481,INCEPTION,43837,Bulk Carrier,2011,Liberia (LBR)
9791963,INCHEON BAY,23432,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9452658,INCREDIBLE BLUE,33036,Bulk Carrier,2011,Liberia (LBR)
9580508,INDIA,44027,Bulk Carrier,2011,Panama (PAN)
9526485,INDIA VISION,45259,Bulk Carrier,2011,Liberia (LBR)
9791925,INDIAN BULKER,23232,Bulk Carrier,2017,Panama (PAN)
9521394,INDIAN FRIENDSHIP,95009,Bulk Carrier,2013,Liberia (LBR)
9626675,INDIAN GOODWILL,42576,Bulk Carrier,2014,Liberia (LBR)
9626651,INDIAN HARMONY,42576,Bulk Carrier,2013,Liberia (LBR)
9738909,INDIAN OCEAN,23432,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9521409,INDIAN PARTNERSHIP,95009,Bulk Carrier,2014,United Kingdom (GBR)
9626663,INDIAN SOLIDARITY,42576,Bulk Carrier,2014,Liberia (LBR)
9758387,INDIGO ACE,43068,Bulk Carrier,2016,Panama (PAN)
9760160,INDIGO BREEZE,34578,Bulk Carrier,2017,Marshall Islands (MHL)
9584891,INDIGO CEFIRO,33084,Bulk Carrier,2012,Marshall Islands (MHL)
9438640,INDIGO DEVOTION,31230,Bulk Carrier,2011,Panama (PAN)
9584877,INDIGO FLORA,33084,Bulk Carrier,2013,Marshall Islands (MHL)
9860702,INDIGO GARLAND,35825,Bulk Carrier,2020,Liberia (LBR)
9866029,INDIGO HERITAGE,34178,Bulk Carrier,2019,Liberia (LBR)
9487639,INDIGO HOPE,132508,Ore Carrier,2013,Japan (JPN)
9574028,INDIGO IMABARI,23264,Bulk Carrier,2010,Panama (PAN)
9722443,INDIGO LAKE,23506,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9642162,INDIGO SILVA,23273,Bulk Carrier,2013,Marshall Islands (MHL)
9708758,INDIGO SPICA,32726,Bulk Carrier,2014,Panama (PAN)
9691151,INDIGO SW,21728,Bulk Carrier,2014,Panama (PAN)
9456551,INDIGO TRAVELLER,31230,Bulk Carrier,2011,Panama (PAN)
9861225,INDONESIA EXPRESS,57934,Wood Chips Carrier,2020,Singapore (SGP)
9806304,INDONESIAN BULKER,23232,Bulk Carrier,2017,Panama (PAN)
9563926,INDUS FORTUNE,51238,Bulk Carrier,2011,Singapore (SGP)
9523976,INDUS PROSPERITY,51238,Bulk Carrier,2011,Singapore (SGP)
9563938,INDUS TRIUMPH,51238,Bulk Carrier,2012,Singapore (SGP)
9563940,INDUS VICTORY,51238,Bulk Carrier,2013,Singapore (SGP)
9602772,INES CORRADO,44106,Bulk Carrier,2012,Bahamas (BHS)
9471264,INFINITY,43764,Bulk Carrier,2010,Greece (GRC)
9839064,INFINITY SKY,35832,Bulk Carrier,2018,Panama (PAN)
9445679,INFINITY V,33226,Bulk Carrier,2011,Liberia (LBR)
9789817,ING MAY,46990,Bulk Carrier,2017,Liberia (LBR)
9483243,INGENIOUS,32672,Bulk Carrier,2011,Liberia (LBR)
9420227,INLACO EXPRESS,24031,Bulk Carrier,2011,Vietnam (VNM)
9675731,INLAND SEA,23281,Bulk Carrier,2014,Marshall Islands (MHL)
9622667,INNOVATION,44332,Bulk Carrier,2012,Liberia (LBR)
9759977,INO HORIZON,107215,Bulk Carrier,2018,Japan (JPN)
9545285,INSPIRATION,43764,Bulk Carrier,2010,Greece (GRC)
9727376,INSPIRATION LAKE,23269,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9633018,INTAN BARUNA,17019,Bulk Carrier,2013,Indonesia (IDN)
9851359,INTEGRITY DAIDO,24332,Bulk Carrier,2019,Marshall Islands (MHL)
9835965,INTERCEPTOR,44095,Bulk Carrier,2019,Liberia (LBR)
9714757,INTERLINK ABILITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9721413,INTERLINK ACTIVITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9486582,INTERLINK ACUITY,24168,Bulk Carrier,2011,Marshall Islands (MHL)
9754082,INTERLINK AFFINITY,24940,Bulk Carrier,2016,Marshall Islands (MHL)
9738674,INTERLINK AMENITY,25546,Bulk Carrier,2018,Marshall Islands (MHL)
9754094,INTERLINK AUDACITY,24940,Bulk Carrier,2016,Marshall Islands (MHL)
9711731,INTERLINK CAPACITY,25546,Bulk Carrier,2016,Marshall Islands (MHL)
9721437,INTERLINK CELERITY,25546,Bulk Carrier,2017,Marshall Islands (MHL)
9754109,INTERLINK CIVILITY,24877,Bulk Carrier,2020,Marshall Islands (MHL)
9486568,INTERLINK COMITY,24118,Bulk Carrier,2010,Marshall Islands (MHL)
9714769,INTERLINK DIGNITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9711743,INTERLINK EQUALITY,25546,Bulk Carrier,2016,Marshall Islands (MHL)
9577628,INTERLINK EQUITY,24168,Bulk Carrier,2013,Marshall Islands (MHL)
9754161,INTERLINK ETERNITY,24940,Bulk Carrier,2019,Marshall Islands (MHL)
9709221,INTERLINK FIDELITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9711755,INTERLINK FORTUITY,25546,Bulk Carrier,2017,Marshall Islands (MHL)
9577630,INTERLINK LEVITY,24168,Bulk Carrier,2014,Marshall Islands (MHL)
9709233,INTERLINK MOBILITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9711767,INTERLINK NOBILITY,25546,Bulk Carrier,2017,Marshall Islands (MHL)
9486594,INTERLINK PARITY,24168,Bulk Carrier,2012,Marshall Islands (MHL)
9721425,INTERLINK PRIORITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9714771,INTERLINK PROBITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9714783,INTERLINK QUALITY,25546,Bulk Carrier,2016,Marshall Islands (MHL)
9709245,INTERLINK SAGACITY,25546,Bulk Carrier,2015,Marshall Islands (MHL)
9711779,INTERLINK SOLIDITY,25546,Bulk Carrier,2017,Marshall Islands (MHL)
9709257,INTERLINK TENACITY,25546,Bulk Carrier,2016,Marshall Islands (MHL)
9714795,INTERLINK UTILITY,25546,Bulk Carrier,2016,Marshall Islands (MHL)
9709269,INTERLINK VERACITY,25546,Bulk Carrier,2016,Marshall Islands (MHL)
9577604,INTERLINK VERITY,24168,Bulk Carrier,2012,Marshall Islands (MHL)
9732199,INTHIRA NAREE,36298,Bulk Carrier,2014,Thailand (THA)
9467615,INTREPID EAGLE,23426,Bulk Carrier,2013,Marshall Islands (MHL)
9471276,INTUITION,43764,Bulk Carrier,2011,Greece (GRC)
9634969,IOANNA D,22434,Bulk Carrier,2012,Liberia (LBR)
9803340,IOANNA L,43066,Bulk Carrier,2017,Isle of Man (IMN)
9696096,IOANNIS,93511,Bulk Carrier,2015,Bahamas (BHS)
9706774,IOANNIS K,44192,Bulk Carrier,2016,Liberia (LBR)
9624330,IOANNIS S,17027,Bulk Carrier,2012,Liberia (LBR)
9565170,IOANNIS THEO,32983,Bulk Carrier,2010,Marshall Islands (MHL)
9696450,IOLAOS,36300,Bulk Carrier,2016,Liberia (LBR)
9530632,IOLCOS AMBITION,47984,Bulk Carrier,2012,Malta (MLT)
9598787,IOLCOS COMMANDER,41254,Bulk Carrier,2013,Malta (MLT)
9598799,IOLCOS CONFIDENCE,41254,Bulk Carrier,2013,Malta (MLT)
9486049,IOLCOS DESTINY,47984,Bulk Carrier,2012,Malta (MLT)
9530644,IOLCOS DIGNITY,47984,Bulk Carrier,2012,Malta (MLT)
9664964,IOLCOS FIGHTER,41254,Bulk Carrier,2014,Malta (MLT)
9503782,IOLCOS GENESIS,45999,Bulk Carrier,2011,Marshall Islands (MHL)
9429431,IOLCOS HARMONY,47984,Bulk Carrier,2012,Malta (MLT)
9425136,IOLCOS LEGACY,47984,Bulk Carrier,2010,Malta (MLT)
9425124,IOLCOS PRIDE,47984,Bulk Carrier,2010,Malta (MLT)
9425148,IOLCOS VISION,47984,Bulk Carrier,2010,Malta (MLT)
9601340,IOLI,44133,Bulk Carrier,2012,Liberia (LBR)
9860611,IONIAN SEA,23232,Bulk Carrier,2019,Panama (PAN)
9541849,IONIC,34456,Bulk Carrier,2013,Greece (GRC)
9595369,IONIC HALO,22432,Bulk Carrier,2012,Marshall Islands (MHL)
9608673,IONIC HAWK,22432,Bulk Carrier,2012,Marshall Islands (MHL)
9595371,IONIC HUNTRESS,22432,Bulk Carrier,2012,Marshall Islands (MHL)
9796195,IONIC KALLIRHOE,45366,Bulk Carrier,2020,Marshall Islands (MHL)
9582556,IONIC KIBOU,43008,Bulk Carrier,2015,Singapore (SGP)
9582532,IONIC KIZUNA,43008,Bulk Carrier,2015,Singapore (SGP)
9470507,IONIC KLEOS,43013,Bulk Carrier,2014,Marshall Islands (MHL)
9785366,IONIC PATRIS,45255,Bulk Carrier,2017,Marshall Islands (MHL)
9785354,IONIC PLEIONE,45255,Bulk Carrier,2017,Marshall Islands (MHL)
9749300,IONIC PRIDE,47034,Bulk Carrier,2017,Marshall Islands (MHL)
9638070,IONIC SMYRNI,31770,Bulk Carrier,2013,Marshall Islands (MHL)
9514200,IONIC SPIRIT,31759,Bulk Carrier,2010,Marshall Islands (MHL)
9747429,IONIC UNICORN,34568,Bulk Carrier,2016,Marshall Islands (MHL)
9747417,IONIC UNITED,34568,Bulk Carrier,2016,Marshall Islands (MHL)
9663269,IPANEMA BEACH,23393,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9482108,IPSEA COLOSSUS,33096,Bulk Carrier,2011,Singapore (SGP)
9771456,IRELAND,4284,Cement Carrier,2016,Netherlands (NLD)
9770543,IRELAND,45307,Self-Discharging Bulk Carrier,2018,Bahamas (BHS)
9757931,IRENE,34626,Bulk Carrier,2016,Marshall Islands (MHL)
9567154,IRENE MADIAS,43501,Bulk Carrier,2012,Liberia (LBR)
9821158,IRIANA,7757,Cement Carrier,2017,Indonesia (IDN)
9766944,IRIS BLISS,43814,Bulk Carrier,2016,Singapore (SGP)
9779018,IRIS HARMONY,23703,Bulk Carrier,2019,Liberia (LBR)
9748435,IRIS K,23275,Bulk Carrier,2016,Panama (PAN)
9875173,IRIS WAVE,49905,Bulk Carrier,2020,Liberia (LBR)
9590967,IRMGARD,23268,Bulk Carrier,2012,Cayman Islands (CYM)
9445681,IRON LADY V,33226,Bulk Carrier,2011,Panama (PAN)
9500742,IRON MIRACLE,92379,Bulk Carrier,2011,Panama (PAN)
9500766,IRON PHOENIX,92379,Bulk Carrier,2012,Panama (PAN)
9621364,IRON PILBARA,132587,Ore Carrier,2014,Liberia (LBR)
9627708,IRON SOUTHERN CROSS,132587,Ore Carrier,2015,Liberia (LBR)
9727364,IRONGATE,17027,Bulk Carrier,2015,Liberia (LBR)
9801251,I-S S-A113,23300,Bulk Carrier,2020,Not Known
9753430,I-S S-A116,23400,Bulk Carrier,2020,Not Known
9806316,I-S S-A119,23300,Bulk Carrier,2020,Not Known
9890915,I-S S-A224,23300,Bulk Carrier,2020,Not Known
9890903,I-S S-A226,23300,Bulk Carrier,2020,Not Known
9883144,I-S S-A227,23300,Bulk Carrier,2020,Not Known
9894612,I-S S-A228,23300,Bulk Carrier,2020,Not Known
9894624,I-S S-A229,23300,Bulk Carrier,2021,Not Known
9902081,I-S S-A230,23300,Bulk Carrier,2021,Not Known
9908358,I-S S-A277,23300,Bulk Carrier,2021,Not Known
9791884,ISABELA ISLAND,23432,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9493975,ISABELITA,32297,Bulk Carrier,2010,Norway (NIS) (NIS)
9801732,ISABELLA MANX,35606,Bulk Carrier,2019,Isle of Man (IMN)
9881158,ISE HARMONY,24350,Bulk Carrier,2020,Panama (PAN)
9852236,ISHIN,2978,Self-Discharging Bulk Carrier,2018,Japan (JPN)
9863285,ISHIZUCHI II,47109,Bulk Carrier,2020,Liberia (LBR)
9811919,ISHIZUCHI STAR,23351,Bulk Carrier,2017,Marshall Islands (MHL)
9481661,ISHWARI,62271,Bulk Carrier,2012,Cyprus (CYP)
9663283,ISLAND BAY,23386,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9493535,ISMENE,41853,Bulk Carrier,2013,Marshall Islands (MHL)
9732187,ISSARA NAREE,36298,Bulk Carrier,2014,Thailand (THA)
9601912,ISTRIA,43951,Bulk Carrier,2013,Singapore (SGP)
9782039,ISUZU MARU,56999,Bulk Carrier,2017,Marshall Islands (MHL)
9790933,ITALIAN BULKER,35834,Bulk Carrier,2017,Panama (PAN)
9550199,ITHACA PATIENCE,17018,Bulk Carrier,2010,Panama (PAN)
9563407,ITHACA RIGA,22409,Bulk Carrier,2010,Panama (PAN)
9563392,ITHACA STOCKHOLM,22409,Bulk Carrier,2010,Panama (PAN)
9563380,ITHACA VISBY,22409,Bulk Carrier,2010,Panama (PAN)
9691632,ITHAKI,23268,Bulk Carrier,2014,Marshall Islands (MHL)
9861079,ITHOMI,35596,Bulk Carrier,2020,Barbados (BRB)
9555151,ITHOMI,33044,Bulk Carrier,2011,Marshall Islands (MHL)
8026866,IVI EMAQ 342,37000,Bulk Carrier,2015,Not Known
9838527,IVS ATSUGI,35200,Bulk Carrier,2020,Panama (PAN)
9726243,IVS BOSCH HOEK,34806,Bulk Carrier,2015,Singapore (SGP)
9732149,IVS CRIMSON CREEK,32750,Bulk Carrier,2014,Singapore (SGP)
9736066,IVS GLENEAGLES,32726,Bulk Carrier,2016,Singapore (SGP)
9760158,IVS HAYAKITA,34578,Bulk Carrier,2016,Panama (PAN)
9726229,IVS HIRONO,34806,Bulk Carrier,2015,Singapore (SGP)
9604744,IVS IBIS,17019,Bulk Carrier,2012,Singapore (SGP)
9604732,IVS MAGPIE,17019,Bulk Carrier,2011,Marshall Islands (MHL)
9620126,IVS MERLION,20928,Bulk Carrier,2013,Singapore (SGP)
9692715,IVS NARUO,34349,Bulk Carrier,2014,Panama (PAN)
9740902,IVS NORTH BERWICK,34233,Bulk Carrier,2016,Singapore (SGP)
9870874,IVS OKUDOGO,35061,Bulk Carrier,2019,Singapore (SGP)
9528029,IVS ORCHARD,20928,Bulk Carrier,2011,Singapore (SGP)
9838515,IVS PEBBLE BEACH,34728,Bulk Carrier,2020,Panama (PAN)
9774862,IVS PHOENIX,34582,Bulk Carrier,2019,Panama (PAN)
9708916,IVS PINEHURST,32399,Bulk Carrier,2015,Philippines (PHL)
9870886,IVS PRESTWICK,35061,Bulk Carrier,2019,Singapore (SGP)
9620138,IVS RAFFLES,20928,Bulk Carrier,2013,Singapore (SGP)
9528005,IVS SENTOSA,20809,Bulk Carrier,2010,Singapore (SGP)
9736080,IVS SWINLEY FOREST,34157,Bulk Carrier,2017,Singapore (SGP)
9725550,IVS WENTWORTH,32725,Bulk Carrier,2015,Singapore (SGP)
9774458,IVS WINDSOR,34242,Bulk Carrier,2016,Panama (PAN)
9473834,IVY ALLIANCE,31572,Bulk Carrier,2011,Marshall Islands (MHL)
9419943,IVY BLUE,31572,Bulk Carrier,2011,Marshall Islands (MHL)
9514078,IVY DELTA,31572,Bulk Carrier,2011,Marshall Islands (MHL)
9514080,IVY UNICORN,31572,Bulk Carrier,2011,Marshall Islands (MHL)
9846251,IWAGI ISLAND,23232,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9801328,IWAGI 501,36400,Bulk Carrier,2021,Not Known
9888883,IWAGI 542,41300,Wood Chips Carrier,2020,Panama (PAN)
9888895,IWAGI 543,41300,Wood Chips Carrier,2020,Panama (PAN)
9888900,IWAGI 544,41300,Wood Chips Carrier,2021,Panama (PAN)
9902093,IWAGI 545,41300,Wood Chips Carrier,2021,Not Known
9902108,IWAGI 546,41300,Wood Chips Carrier,2021,Not Known
9890850,IWAGI 547,41300,Wood Chips Carrier,2020,Not Known
9894698,IWAGI 548,41300,Wood Chips Carrier,2021,Not Known
9908372,IWAGI 550,41300,Wood Chips Carrier,2021,Not Known
9913808,IWAGI 551,41300,Wood Chips Carrier,2022,Not Known
9908384,IWAGI 555,41300,Wood Chips Carrier,2021,Not Known
9722455,IYO SEA,23432,Bulk Carrier,2015,Panama (PAN)
9644201,IZMIR,35812,Bulk Carrier,2013,Malta (MLT)
9852212,IZUMO HERMES,23765,Bulk Carrier,2020,Panama (PAN)
9802231,J MARE,43241,Bulk Carrier,2020,Liberia (LBR)
9732943,JABAL ALKAWR,36353,Bulk Carrier,2014,Marshall Islands (MHL)
9850769,JABAL ALMISHT,36464,Bulk Carrier,2019,Marshall Islands (MHL)
9589384,JABAL NAFUSA,89510,Bulk Carrier,2011,Malta (MLT)
9699294,JABAL SAMHAN,36332,Bulk Carrier,2015,Marshall Islands (MHL)
9850771,JABAL SHAMS,36464,Bulk Carrier,2019,Marshall Islands (MHL)
9452634,JACOB H,33036,Bulk Carrier,2011,Panama (PAN)
9844203,JACOB OLDENDORFF,34571,Bulk Carrier,2019,Portugal (MAR) (PMD)
9405019,JADE,30962,Bulk Carrier,2010,Marshall Islands (MHL)
9706566,JAG AALOK,44113,Bulk Carrier,2016,India (IND)
9478200,JAG AARATI,43790,Bulk Carrier,2011,India (IND)
9478195,JAG ADITI,43790,Bulk Carrier,2011,India (IND)
9723849,JAG AJAY,44127,Bulk Carrier,2016,India (IND)
9706554,JAG AKSHAY,44113,Bulk Carrier,2016,India (IND)
9723851,JAG AMAR,44127,Bulk Carrier,2017,India (IND)
9463308,JAG ANAND,93227,Bulk Carrier,2011,India (IND)
9705354,JAG ARNAV,43007,Bulk Carrier,2015,India (IND)
9456355,JAG RANI,33036,Bulk Carrier,2011,India (IND)
9456343,JAG RISHI,33036,Bulk Carrier,2011,India (IND)
9589140,JAGUAR MAX,44326,Bulk Carrier,2012,Bahamas (BHS)
9461104,JAIGARH,43012,Bulk Carrier,2010,Panama (PAN)
9474228,JAKOB SELMER,23432,Bulk Carrier,2011,Marshall Islands (MHL)
9883663,JAL KALPATARU,38500,Bulk Carrier,2021,Panama (PAN)
9883651,JAL KALPAVRIKSH,38500,Bulk Carrier,2021,Panama (PAN)
9860556,JAL KAMADHENU,45246,Bulk Carrier,2020,Panama (PAN)
9875056,JAL KAMAL,35835,Bulk Carrier,2020,Marshall Islands (MHL)
9849564,JAL MURARI,44397,Bulk Carrier,2019,Panama (PAN)
9860544,JAL TARA,45246,Bulk Carrier,2019,Panama (PAN)
9610717,JAMAICA BAY,24428,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9610676,JAMES BAY,24428,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9839820,JAN OLDENDORFF,34712,Bulk Carrier,2019,Portugal (MAR) (PMD)
9514327,JASMINE,31756,Bulk Carrier,2012,Liberia (LBR)
9567996,JASPER DREAM,107224,Bulk Carrier,2014,Japan (JPN)
9452608,JAWOR,43506,Bulk Carrier,2010,Bahamas (BHS)
9441336,JAY,33045,Bulk Carrier,2010,Marshall Islands (MHL)
9822748,JBB DE RONG 999,13394,Aggregates Carrier,2017,China Peoples's Republic (CHN)
9816622,JBB YU HANG 18,5417,Aggregates Carrier,2016,Dominica (DMA)
8699754,JBB YU HANG 308,6334,Aggregates Carrier,2010,Dominica (DMA)
8698724,JBB YU HANG 309,11640,Aggregates Carrier,2015,Not Known
8699235,JBB 11,9869,Aggregates Carrier,2010,Dominica (DMA)
8772996,JBB 86,2996,Aggregates Carrier,2012,Dominica (DMA)
8681446,JBB 868,3046,Aggregates Carrier,2010,Sierra leone (SLE)
8681484,JBB 88,2991,Aggregates Carrier,2014,Togo (TGO)
8676087,JBB18,3725,Aggregates Carrier,2010,Sierra leone (SLE)
8674170,JBB269,2988,Aggregates Carrier,2012,Togo (TGO)
8674314,JBB886,2342,Aggregates Carrier,2013,Sierra leone (SLE)
8674326,JBB887,2342,Aggregates Carrier,2013,Sierra leone (SLE)
8675863,JBB97,4890,Aggregates Carrier,2012,Mongolia (MNG)
9852028,JENS OLDENDORFF,34571,Bulk Carrier,2019,Portugal (MAR) (PMD)
9610705,JERICHO BEACH,24428,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9638410,JERSEY SPIRIT,23405,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9610688,JERVIS BAY,24428,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9528184,JETSTREAM,23458,Bulk Carrier,2012,Malta (MLT)
9567037,JEWEL,91971,Bulk Carrier,2012,Marshall Islands (MHL)
9473846,JEWEL OF SHINAS,31572,Bulk Carrier,2011,Panama (PAN)
9514107,JEWEL OF SOHAR,31572,Bulk Carrier,2011,Panama (PAN)
9757357,JI LING 96,21949,Bulk Carrier,2014,China Peoples's Republic (CHN)
9523213,JI XIAN FENG,40913,Bulk Carrier,2012,China Peoples's Republic (CHN)
9583598,JIA DA,41342,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9583603,JIA FOISON,41342,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9637272,JIA HE HANG YUN 1,32429,Bulk Carrier,2012,China Peoples's Republic (CHN)
9637284,JIA HE HANG YUN 2,32544,Bulk Carrier,2012,China Peoples's Republic (CHN)
9666728,JIA HE 88,2997,Bulk Carrier,2012,Belize (BLZ)
9661273,JIA HONG 68,23670,Bulk Carrier,2012,China Peoples's Republic (CHN)
9602966,JIA HUI SHAN,32962,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9602978,JIA LONG SHAN,32962,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9602980,JIA MAO SHAN,32962,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9789831,JIA MAY,46990,Bulk Carrier,2018,Liberia (LBR)
9533361,JIA RUN,33044,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9602992,JIA SHENG SHAN,32962,Bulk Carrier,2011,"Hong Kong, China (HKG)"
8788270,JIA SHENG 219,1510,Aggregates Carrier,2010,Belize (BLZ)
9643790,JIA TAI,22458,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9492608,JIA TAI,40913,Bulk Carrier,2011,China Peoples's Republic (CHN)
9492593,JIA TONG,40913,Bulk Carrier,2011,China Peoples's Republic (CHN)
8671922,JIA XIN,16527,Bulk Carrier,2010,China Peoples's Republic (CHN)
9578452,JIA YI 6,8344,Bulk Carrier,2010,Belize (BLZ)
9677337,JIA YU SHAN,33738,Bulk Carrier,2015,China Peoples's Republic (CHN)
9854337,JIA YUE,36287,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9751286,JIAN GUO HAI,25622,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9863493,JIANG HAI ZHI DA 1,12782,Bulk Carrier,2018,China Peoples's Republic (CHN)
9614804,JIANG QUAN 6,19495,Bulk Carrier,2013,China Peoples's Republic (CHN)
9876804,JIANGDONG,8500,Bulk Carrier,2020,China Peoples's Republic (CHN)
9497191,JIANGMEN NANYANG 118,20250,Bulk Carrier,2013,Denmark (DNK)
9786061,JIANGMEN NANYANG 154,24900,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9786073,JIANGMEN NANYANG 155,24900,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9873888,JIANGMEN NANYANG 176,25300,Bulk Carrier,2020,Panama (PAN)
9873890,JIANGMEN NANYANG 177,25300,Bulk Carrier,2020,Panama (PAN)
9880116,JIANGMEN NANYANG 179,25277,Bulk Carrier,2021,Panama (PAN)
9880128,JIANGMEN NANYANG 180,25277,Bulk Carrier,2021,Panama (PAN)
9610664,JIANGMEN TRADER,24428,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9618642,JIANGSU EASTERN JEHIC10-812,28605,Bulk Carrier,2021,China Peoples's Republic (CHN)
9493559,JIANGSU EASTERN 07C-008,43700,Bulk Carrier,2011,Malta (MLT)
9488619,JIANGSU EASTERN 08C-01,63000,Bulk Carrier,2011,Panama (PAN)
9837676,JIANGSU HANTONG,44000,Bulk Carrier,2019,Marshall Islands (MHL)
9855575,JIANGSU HANTONG HT82-222,43814,Bulk Carrier,2020,Not Known
9855587,JIANGSU HANTONG HT82-223,43814,Bulk Carrier,2020,Not Known
9408279,JIANGSU HANTONG 005,32300,Bulk Carrier,2011,Marshall Islands (MHL)
9553696,JIANGSU HONGMING HM-0005,5604,Bulk Carrier,2020,Not Known
9871086,JIANGSU NEW HANTONG HT208-226,102000,Bulk Carrier,2020,Portugal (MAR) (PMD)
9871098,JIANGSU NEW HANTONG HT208-227,102000,Bulk Carrier,2020,Portugal (MAR) (PMD)
9871103,JIANGSU NEW HANTONG HT208-228,102000,Bulk Carrier,2021,Portugal (MAR) (PMD)
9871115,JIANGSU NEW HANTONG HT208-229,102000,Bulk Carrier,2021,Portugal (MAR) (PMD)
9871127,JIANGSU NEW HANTONG HT208-230,102000,Bulk Carrier,2021,Portugal (MAR) (PMD)
9871139,JIANGSU NEW HANTONG HT208-231,102000,Bulk Carrier,2021,Portugal (MAR) (PMD)
9871141,JIANGSU NEW HANTONG HT208-232,102000,Bulk Carrier,2021,Portugal (MAR) (PMD)
9871153,JIANGSU NEW HANTONG HT208-233,102000,Bulk Carrier,2021,Portugal (MAR) (PMD)
9910894,JIANGSU NEWJANGZI YZJ2015-2188,44654,Bulk Carrier,2021,"Hong Kong, China (HKG)"
9619294,JIANGSU NEWYANGZI YZJ2015-1244,24400,Bulk Carrier,2020,Canada (CAN)
