imo,vessel_name,gross_tonnage,type,year_build,flag
9539092,ADELINE,21020,Ro-Ro Cargo Ship,2012,Malta (MLT)
9446881,ADRIA ACE,41009,Vehicles Carrier,2009,Bahamas (BHS)
9442885,ADRIATIC HIGHWAY,58990,Vehicles Carrier,2008,Japan (JPN)
9215488,ADRIYATIK,26469,Ro-Ro Cargo Ship,2001,Panama (PAN)
9464388,AEGEAN HIGHWAY,58989,Vehicles Carrier,2008,Japan (JPN)
9297826,AGDAM,8547,Ro-Ro Cargo Ship,2006,Azerbaijan (AZE)
9297838,AKADEMIK ZARIFA ALIYEVA,8547,Ro-Ro Cargo Ship,2006,Azerbaijan (AZE)
9266487,AL HURREYA,13529,Ro-Ro Cargo Ship,2005,Egypt (EGY)
9309136,AL HURREYA 2,13529,Ro-Ro Cargo Ship,2007,Egypt (EGY)
9500390,AL HURREYA 3,16804,Ro-Ro Cargo Ship,2020,Egypt (EGY)
9848467,ALF POLLAK,32936,Ro-Ro Cargo Ship,2018,Italy (ITA)
9303546,ALLIANCE FAIRFAX,59705,Vehicles Carrier,2005,United States of America (USA)
9332547,ALLIANCE NORFOLK,57280,Vehicles Carrier,2007,United States of America (USA)
9285500,ALLIANCE ST. LOUIS,57280,Vehicles Carrier,2005,United States of America (USA)
9539171,ALTAIR LEADER,60394,Vehicles Carrier,2011,Japan (JPN)
9424871,AMANDINE,33690,Ro-Ro Cargo Ship,2011,Malta (MLT)
9277826,AMBER ARROW,57718,Vehicles Carrier,2004,Bahamas (BHS)
9205976,AMERICAN HIGHWAY,49212,Vehicles Carrier,2000,Panama (PAN)
9397999,AMETHYST ACE,60143,Vehicles Carrier,2008,Cayman Islands (CYM)
9207998,AMILCAR,22900,Ro-Ro Cargo Ship,2000,Tunisia (TUN)
9732905,AN JI 21,19986,Vehicles Carrier,2016,China Peoples's Republic (CHN)
9732917,AN JI 22,19986,Vehicles Carrier,2016,China Peoples's Republic (CHN)
9776858,AN JI 23,35477,Vehicles Carrier,2017,China Peoples's Republic (CHN)
9776860,AN JI 24,35482,Vehicles Carrier,2017,China Peoples's Republic (CHN)
9851529,AN JI 27,19890,Vehicles Carrier,2019,China Peoples's Republic (CHN)
9605695,AN JI 8,19568,Vehicles Carrier,2011,China Peoples's Republic (CHN)
9626704,AN JI 9,19349,Vehicles Carrier,2011,China Peoples's Republic (CHN)
9273909,ANDROMEDA LEADER,62195,Vehicles Carrier,2004,Panama (PAN)
9372327,ANDROMEDA SPIRIT,43810,Vehicles Carrier,2007,Panama (PAN)
9377494,ANIARA,71673,Vehicles Carrier,2008,Sweden (SWE)
9539169,ANTARES LEADER,60284,Vehicles Carrier,2011,Panama (PAN)
9248540,ANVIL POINT,23235,Ro-Ro Cargo Ship,2003,United Kingdom (GBR)
9335953,APHRODITE LEADER,62568,Vehicles Carrier,2007,Japan (JPN)
9728083,APOLLON HIGHWAY,76299,Vehicles Carrier,2017,Panama (PAN)
9402706,APOLLON LEADER,60213,Vehicles Carrier,2008,Panama (PAN)
9397987,AQUAMARINE ACE,60143,Vehicles Carrier,2008,Cayman Islands (CYM)
9483786,ARABIAN SEA,46800,Vehicles Carrier,2010,Marshall Islands (MHL)
9332925,ARC INDEPENDENCE,72118,Vehicles Carrier,2007,United States of America (USA)
9332949,ARC INTEGRITY,72118,Vehicles Carrier,2008,United States of America (USA)
9316141,ARC RESOLVE,61260,Vehicles Carrier,2006,United States of America (USA)
9676864,ARIES LEADER,69931,Vehicles Carrier,2014,Panama (PAN)
9609964,ARK DANIA,33313,Ro-Ro Cargo Ship,2014,Denmark (DIS) (DIS)
9609952,ARK GERMANIA,33313,Ro-Ro Cargo Ship,2014,Denmark (DIS) (DIS)
9355202,ARTEMIS LEADER,62571,Vehicles Carrier,2008,Panama (PAN)
9293428,ARTEMIS SEAWAYS,29060,Ro-Ro Cargo Ship,2005,Turkey (TUR)
9700201,ASAKA,2988,Vehicles Carrier,2014,Japan (JPN)
9549401,ASIA PRIMA 4501,331,Ro-Ro Cargo Ship,2010,Indonesia (IDN)
9448061,ASIAN EXPLORER,43810,Vehicles Carrier,2009,Panama (PAN)
9322425,ASPENDOS SEAWAYS,29060,Ro-Ro Cargo Ship,2005,Turkey (TUR)
9293416,ASSOS SEAWAYS,29060,Ro-Ro Cargo Ship,2005,Turkey (TUR)
9531741,ASTERIA LEADER,63084,Vehicles Carrier,2010,Panama (PAN)
9182368,ASTRAL ACE,36897,Vehicles Carrier,2000,Japan (JPN)
9443073,ATHENS HIGHWAY,58994,Vehicles Carrier,2008,Japan (JPN)
9250232,ATLANTIC HIGHWAY,55493,Vehicles Carrier,2002,Panama (PAN)
9670585,ATLANTIC SAIL,100430,Container Ro-Ro Cargo Ship,2016,United Kingdom (GBR)
9670597,ATLANTIC SEA,100430,Container Ro-Ro Cargo Ship,2016,United Kingdom (GBR)
9670602,ATLANTIC SKY,100430,Container Ro-Ro Cargo Ship,2017,United Kingdom (GBR)
9670573,ATLANTIC STAR,100430,Container Ro-Ro Cargo Ship,2015,United Kingdom (GBR)
9670614,ATLANTIC SUN,100430,Container Ro-Ro Cargo Ship,2017,United Kingdom (GBR)
9531739,ATLAS LEADER,63085,Vehicles Carrier,2010,Japan (JPN)
9615391,ATSUTA MARU,16053,Vehicles Carrier,2012,Japan (JPN)
9402718,AURIGA LEADER,60213,Vehicles Carrier,2008,Panama (PAN)
9736365,AUTO ECO,42424,Vehicles Carrier,2016,Portugal (MAR) (PMD)
9736377,AUTO ENERGY,42424,Vehicles Carrier,2016,Portugal (MAR) (PMD)
9206774,AUTOSKY,21010,Vehicles Carrier,2000,Portugal (MAR) (PMD)
9206786,AUTOSTAR,21010,Vehicles Carrier,2000,Portugal (MAR) (PMD)
9227053,AUTOSUN,21094,Vehicles Carrier,2000,Portugal (MAR) (PMD)
9522403,AVANGARD,5484,Ro-Ro Cargo Ship,2009,Russia (RUS)
9542283,AZALEA ACE,43810,Vehicles Carrier,2011,Liberia (LBR)
9620944,BAHRI ABHA,50714,Ro-Ro Cargo Ship,2013,Saudi Arabia (SAU)
9620956,BAHRI HOFUF,50714,Ro-Ro Cargo Ship,2013,Saudi Arabia (SAU)
9620970,BAHRI JAZAN,50714,Ro-Ro Cargo Ship,2013,Saudi Arabia (SAU)
9626522,BAHRI JEDDAH,50714,Ro-Ro Cargo Ship,2014,Saudi Arabia (SAU)
9620968,BAHRI TABUK,50714,Ro-Ro Cargo Ship,2013,Saudi Arabia (SAU)
9626534,BAHRI YANBU,50714,Ro-Ro Cargo Ship,2014,Saudi Arabia (SAU)
9632363,BALAKEN,8045,Ro-Ro Cargo Ship,2012,Azerbaijan (AZE)
9386213,BALTIC ACE,23498,Vehicles Carrier,2007,Bahamas (BHS)
9243461,BALTIC HIGHWAY,42238,Vehicles Carrier,2001,Panama (PAN)
9267716,BALTICBORG,12635,Ro-Ro Cargo Ship,2004,Netherlands (NLD)
9510149,BALTIMORE HIGHWAY,48927,Vehicles Carrier,2009,Panama (PAN)
9832602,BANDANAIRA DOS,797,Ro-Ro Cargo Ship,2020,Philippines (PHL)
9506710,BANGKOK HIGHWAY,48936,Vehicles Carrier,2009,Japan (JPN)
9632351,BARDA,8045,Ro-Ro Cargo Ship,2012,Azerbaijan (AZE)
9262089,BEGONIA SEAWAYS,37939,Ro-Ro Cargo Ship,2004,Denmark (DIS) (DIS)
9188233,BELGIA SEAWAYS,21005,Ro-Ro Cargo Ship,2000,Lithuania (LTU)
9777802,BELUGA ACE,63115,Vehicles Carrier,2018,Panama (PAN)
9403281,BERGAMOT ACE,42401,Vehicles Carrier,2010,Cayman Islands (CYM)
9531715,BESS,58750,Vehicles Carrier,2010,Panama (PAN)
9411874,BFI 1,5786,Ro-Ro Cargo Ship,2009,Russia (RUS)
9461207,BHARATI 357,7695,Ro-Ro Cargo Ship,2021,Cyprus (CYP)
9409340,BISHU HIGHWAY,56978,Vehicles Carrier,2009,Japan (JPN)
9186649,BLUE CARRIER 1,13073,Ro-Ro Cargo Ship,2000,Greece (GRC)
9510151,BLUE RIDGE HIGHWAY,48927,Vehicles Carrier,2009,Panama (PAN)
9443554,BORE SEA,25586,Ro-Ro Cargo Ship,2011,Netherlands (NLD)
9443566,BORE SONG,25586,Ro-Ro Cargo Ship,2011,Netherlands (NLD)
9519107,BOSPORUS HIGHWAY,59440,Vehicles Carrier,2009,Panama (PAN)
9267728,BOTHNIABORG,12635,Ro-Ro Cargo Ship,2004,Netherlands (NLD)
9192129,BOTNIA SEAWAYS,11530,Ro-Ro Cargo Ship,2000,Lithuania (LTU)
9249996,BOUZAS,15224,Vehicles Carrier,2002,Spain (ESP)
9519119,BRASILIA HIGHWAY,59440,Vehicles Carrier,2009,Panama (PAN)
9207120,BRAVERY ACE,52276,Vehicles Carrier,2000,Panama (PAN)
9598012,BRILLIANT ACE,59022,Vehicles Carrier,2011,Cayman Islands (CYM)
9153032,BRITANNIA SEAWAYS,24613,Ro-Ro Cargo Ship,2000,Denmark (DIS) (DIS)
9748289,BROOKLANDS,72700,Vehicles Carrier,2017,Liberia (LBR)
9230282,BUEN VIENTO,9002,Ro-Ro Cargo Ship,2000,Panama (PAN)
9854595,BUZEN,11674,Ro-Ro Cargo Ship,2019,Japan (JPN)
9883510,BYAKKO,11454,Ro-Ro Cargo Ship,2020,Japan (JPN)
9574078,CALIFORNIA HIGHWAY,59447,Vehicles Carrier,2010,Panama (PAN)
9574066,CANADIAN HIGHWAY,59447,Vehicles Carrier,2010,Panama (PAN)
9367607,CANOPUS LEADER,51917,Vehicles Carrier,2009,Singapore (SGP)
9565558,CAPE TOWN HIGHWAY,58535,Vehicles Carrier,2011,Panama (PAN)
9242388,CAPPADOCIA SEAWAYS,26525,Ro-Ro Cargo Ship,2002,Turkey (TUR)
9283863,CAPRICORNUS LEADER,61854,Vehicles Carrier,2004,Singapore (SGP)
9731690,CAPTAIN BILL,251,Ro-Ro Cargo Ship,2013,Australia (AUS)
9539066,CAPUCINE,16342,Ro-Ro Cargo Ship,2011,Malta (MLT)
9243473,CARIBBEAN HIGHWAY,42238,Vehicles Carrier,2002,Panama (PAN)
9505027,CARMEN,74258,Vehicles Carrier,2011,Sweden (SWE)
9544920,CARNATION ACE,60975,Vehicles Carrier,2011,Liberia (LBR)
9432880,CARRERA,46800,Vehicles Carrier,2008,United Kingdom (GBR)
9713894,CASTOR LEADER,70048,Vehicles Carrier,2015,Panama (PAN)
9209453,CATHERINE,21369,Ro-Ro Cargo Ship,2002,Malta (MLT)
9544918,CATTLEYA ACE,60975,Vehicles Carrier,2011,Cayman Islands (CYM)
9183984,CELANDINE,23987,Ro-Ro Cargo Ship,2000,Malta (MLT)
9789233,CELINE,74273,Ro-Ro Cargo Ship,2017,Malta (MLT)
9284740,CENTAURUS LEADER,62195,Vehicles Carrier,2004,Singapore (SGP)
9308883,CEPHEUS LEADER,62556,Vehicles Carrier,2006,Japan (JPN)
9291133,CETUS LEADER,62621,Vehicles Carrier,2005,Japan (JPN)
9471197,CHANG DA LONG,19684,Vehicles Carrier,2012,China Peoples's Republic (CHN)
9442627,CHANG FA LONG,19222,Vehicles Carrier,2011,China Peoples's Republic (CHN)
9442586,CHANG JI LONG,19370,Vehicles Carrier,2009,China Peoples's Republic (CHN)
9852559,CHANG MAO KOU,20394,Vehicles Carrier,2020,China Peoples's Republic (CHN)
9177038,CHANG RONG KOU,37237,Vehicles Carrier,2000,China Peoples's Republic (CHN)
9177040,CHANG SHENG HONG,37237,Vehicles Carrier,2000,China Peoples's Republic (CHN)
9852561,CHANG SHENG KOU,20394,Vehicles Carrier,2020,China Peoples's Republic (CHN)
9382102,CHANG TAI HONG,40619,Vehicles Carrier,2009,China Peoples's Republic (CHN)
9556789,CHANG WANG LONG,19207,Vehicles Carrier,2010,China Peoples's Republic (CHN)
9442598,CHANG XIANG LONG,19370,Vehicles Carrier,2009,China Peoples's Republic (CHN)
9556777,CHANG XING LONG,19370,Vehicles Carrier,2009,China Peoples's Republic (CHN)
9565546,CHESAPEAKE HIGHWAY,58535,Vehicles Carrier,2010,Panama (PAN)
9903205,CHINA MERCHANTS JIANGSU CMHI-221-1,35579,Vehicles Carrier,2021,China Peoples's Republic (CHN)
9903217,CHINA MERCHANTS JIANGSU CMHI-221-2,35579,Vehicles Carrier,2021,China Peoples's Republic (CHN)
9859545,CHINA MERCHANTS JL JIANGSU JLZ8180405,64575,Ro-Ro Cargo Ship,2020,Italy (ITA)
9859557,CHINA MERCHANTS JL JIANGSU JLZ8180406,64575,Ro-Ro Cargo Ship,2020,Italy (ITA)
9856830,CHINA MERCHANTS JL JIANGSU JLZ8180407,64575,Ro-Ro Cargo Ship,2021,Finland (FIN)
9856842,CHINA MERCHANTS JL JIANGSU JLZ8180408,64575,Ro-Ro Cargo Ship,2021,Finland (FIN)
9856854,CHINA MERCHANTS JL JIANGSU JLZ8180409,64575,Ro-Ro Cargo Ship,2022,Finland (FIN)
9859569,CHINA MERCHANTS JL JIANGSU JLZ8180410,64575,Ro-Ro Cargo Ship,2021,Italy (ITA)
9859571,CHINA MERCHANTS JL JIANGSU JLZ8180411,64575,Ro-Ro Cargo Ship,2021,Italy (ITA)
9859583,CHINA MERCHANTS JL JIANGSU JLZ8180412,64575,Ro-Ro Cargo Ship,2021,Italy (ITA)
9859595,CHINA MERCHANTS JL JIANGSU JLZ8180413,64575,Ro-Ro Cargo Ship,2022,Italy (ITA)
9859600,CHINA MERCHANTS JL JIANGSU JLZ8180415,64575,Ro-Ro Cargo Ship,2022,Italy (ITA)
9859612,CHINA MERCHANTS JL JIANGSU JLZ8180416,64575,Ro-Ro Cargo Ship,2022,Italy (ITA)
9736860,CHURASHIMA,9483,Ro-Ro Cargo Ship,2014,Japan (JPN)
9383558,CITY OF HAMBURG,15643,Ro-Ro Cargo Ship,2008,France (RIF) (FIS)
9407677,CITY OF OSLO,20209,Vehicles Carrier,2010,Singapore (SGP)
9473468,CITY OF ROTTERDAM,21143,Vehicles Carrier,2011,Panama (PAN)
9473456,CITY OF ST. PETERSBURG,21143,Vehicles Carrier,2010,Panama (PAN)
9383560,CIUDAD DE CADIZ,15643,Ro-Ro Cargo Ship,2009,France (RIF) (FIS)
9372688,CLIPPER PENNANT,14759,Ro-Ro Cargo Ship,2009,Cyprus (CYP)
9350666,CLIPPER POINT,14759,Ro-Ro Cargo Ship,2008,Cyprus (CYP)
9363950,CLOVER ACE,60065,Vehicles Carrier,2008,Liberia (LBR)
9442873,COLUMBIA HIGHWAY,59493,Vehicles Carrier,2008,Panama (PAN)
9182356,COMET ACE,36615,Vehicles Carrier,2000,Panama (PAN)
9548940,COMP TRADER,373,Ro-Ro Cargo Ship,2009,Not Known
9238519,CONTINENTAL HIGHWAY,55493,Vehicles Carrier,2001,Panama (PAN)
9318486,CORAL LEADER,40986,Vehicles Carrier,2006,Bahamas (BHS)
9357597,CORONA SEA,25609,Ro-Ro Cargo Ship,2008,United Kingdom (GBR)
9454711,COSCO SHENGSHI,51671,Vehicles Carrier,2011,Panama (PAN)
9454723,COSCO TENGFEI,51699,Vehicles Carrier,2011,Panama (PAN)
9252204,COURAGEOUS ACE,56563,Vehicles Carrier,2003,Japan (JPN)
9464455,CRONUS LEADER,61804,Vehicles Carrier,2008,Panama (PAN)
9539224,CRYSTAL ACE,60131,Vehicles Carrier,2012,Marshall Islands (MHL)
9210440,CRYSTAL RAY,57772,Vehicles Carrier,2000,Bahamas (BHS)
9308807,CSAV RIO GRANDE,46800,Vehicles Carrier,2007,Liberia (LBR)
9325180,CSAV RIO NEVADO,46800,Vehicles Carrier,2007,Liberia (LBR)
9381249,CYGNUS LEADER,61775,Vehicles Carrier,2007,Panama (PAN)
9426362,DAEDALUS LEADER,62993,Vehicles Carrier,2009,Japan (JPN)
9370410,DAIHATSU MARU,3206,Vehicles Carrier,2008,Japan (JPN)
9392121,DAIHATSU MARU 2,3214,Vehicles Carrier,2009,Japan (JPN)
9565560,DALIAN HIGHWAY,58535,Vehicles Carrier,2011,Panama (PAN)
9886392,DAMEN GORINCHEM 559016,4900,Ro-Ro Cargo Ship,2021,Canada (CAN)
9886407,DAMEN GORINCHEM 559017,4900,Ro-Ro Cargo Ship,2021,Canada (CAN)
9316309,DANUBE HIGHWAY,23498,Vehicles Carrier,2006,Bahamas (BHS)
9322437,DARDANELLES SEAWAYS,29060,Ro-Ro Cargo Ship,2006,Turkey (TUR)
9791119,DAYBREAK'S BELL,7971,Ro-Ro Cargo Ship,2016,Japan (JPN)
9536959,DELHI HIGHWAY,58997,Vehicles Carrier,2011,Panama (PAN)
9789245,DELPHINE,74273,Ro-Ro Cargo Ship,2018,Malta (MLT)
9198501,DELTA MARINER,8679,Ro-Ro Cargo Ship,2000,United States of America (USA)
9477921,DEMETER LEADER,62388,Vehicles Carrier,2009,Japan (JPN)
9738777,DENEB LEADER,70048,Vehicles Carrier,2015,Panama (PAN)
9293636,DIAMOND HIGHWAY,60175,Vehicles Carrier,2004,Not Known
9899014,DIEDRICH 1002,727,Ro-Ro Cargo Ship,2021,Germany (DEU)
9441506,DIGNITY ACE,58767,Vehicles Carrier,2010,Bahamas (BHS)
9561954,DIONE LEADER,62838,Vehicles Carrier,2013,Panama (PAN)
9426350,DIONYSOS LEADER,62993,Vehicles Carrier,2009,Japan (JPN)
9610432,DIVINE ACE,59022,Vehicles Carrier,2013,Panama (PAN)
9441867,DONG-A GLAUCOS,72408,Vehicles Carrier,2011,Marshall Islands (MHL)
9419747,DONG-A METIS,60396,Vehicles Carrier,2010,Panama (PAN)
9331440,DONGBANG ACE,5566,Ro-Ro Cargo Ship,2004,Korea (Republic of) (KOR)
9748291,DONINGTON,72700,Vehicles Carrier,2017,Liberia (LBR)
9308895,DORADO LEADER,62571,Vehicles Carrier,2006,Panama (PAN)
9574107,DOVER HIGHWAY,59030,Vehicles Carrier,2011,Japan (JPN)
9303156,DREAM ANGEL,41662,Vehicles Carrier,2006,Panama (PAN)
9303168,DREAM BEAUTY,41662,Vehicles Carrier,2006,Panama (PAN)
9325788,DREAM DIAMOND,41662,Vehicles Carrier,2007,Panama (PAN)
9325790,DREAM DIVA,41662,Vehicles Carrier,2007,Panama (PAN)
9334246,DREAM JASMINE,41662,Vehicles Carrier,2008,Panama (PAN)
9360568,DREAM ORCHID,41662,Vehicles Carrier,2009,Panama (PAN)
9728069,DRIVE GREEN HIGHWAY,76387,Vehicles Carrier,2016,Panama (PAN)
9777838,DUGONG ACE,63116,Vehicles Carrier,2019,Panama (PAN)
9536961,DURBAN HIGHWAY,58997,Vehicles Carrier,2011,Panama (PAN)
9429998,EAST WIND,492,Ro-Ro Cargo Ship,2007,Panama (PAN)
9325764,EASTERN HIGHWAY,39422,Vehicles Carrier,2006,Marshall Islands (MHL)
9859533,ECO VALENCIA,64575,Ro-Ro Cargo Ship,2020,Italy (ITA)
9234070,EDDYSTONE,23235,Ro-Ro Cargo Ship,2002,United Kingdom (GBR)
9316282,ELBE HIGHWAY,23498,Vehicles Carrier,2005,Bahamas (BHS)
9561265,ELEGANT ACE,58939,Vehicles Carrier,2010,Cayman Islands (CYM)
9386811,ELEKTRON,3438,Ro-Ro Cargo Ship,2008,Norway (NOR)
9226360,ELIANA MARINO,18265,Ro-Ro Cargo Ship,2000,Italy (ITA)
9208007,ELYSSA,22900,Ro-Ro Cargo Ship,2000,Tunisia (TUN)
9539236,EMERALD ACE,60154,Vehicles Carrier,2012,Marshall Islands (MHL)
9361811,EMERALD LEADER,40986,Vehicles Carrier,2008,Bahamas (BHS)
9293571,EMINENT ACE,58595,Vehicles Carrier,2005,Japan (JPN)
9816830,EPHESUS SEAWAYS,60465,Ro-Ro Cargo Ship,2019,Turkey (TUR)
9342906,EQUULEUS LEADER,62393,Vehicles Carrier,2005,Japan (JPN)
9498602,ERIDANUS LEADER,59501,Vehicles Carrier,2010,Japan (JPN)
9606479,ETERNAL ACE,59022,Vehicles Carrier,2011,Panama (PAN)
9293595,EUPHONY ACE,58631,Vehicles Carrier,2005,Panama (PAN)
9604926,EUPHRATES HIGHWAY,59447,Vehicles Carrier,2012,Panama (PAN)
9604938,EURASIAN HIGHWAY,59029,Vehicles Carrier,2012,Japan (JPN)
9465540,EUROCARGO ALEXANDRIA,32841,Ro-Ro Cargo Ship,2011,Italy (ITA)
9471082,EUROCARGO BARI,32825,Ro-Ro Cargo Ship,2012,Italy (ITA)
9471068,EUROCARGO CAGLIARI,32842,Ro-Ro Cargo Ship,2012,Italy (ITA)
9503627,EUROCARGO CATANIA,29429,Ro-Ro Cargo Ship,2011,Italy (ITA)
9458951,EUROCARGO GENOVA,32844,Ro-Ro Cargo Ship,2010,Italy (ITA)
9471070,EUROCARGO LIVORNO,32632,Ro-Ro Cargo Ship,2012,Italy (ITA)
9465514,EUROCARGO MALTA,32841,Ro-Ro Cargo Ship,2010,Italy (ITA)
9465538,EUROCARGO PALERMO,32839,Ro-Ro Cargo Ship,2010,Italy (ITA)
9471056,EUROCARGO RAVENNA,32841,Ro-Ro Cargo Ship,2012,Italy (ITA)
9465526,EUROCARGO ROMA,32839,Ro-Ro Cargo Ship,2010,Italy (ITA)
9457191,EUROCARGO SAVONA,29429,Ro-Ro Cargo Ship,2011,Malta (MLT)
9457177,EUROCARGO SICILIA,29004,Ro-Ro Cargo Ship,2009,Italy (ITA)
9465552,EUROCARGO VENEZIA,32841,Ro-Ro Cargo Ship,2011,Italy (ITA)
9809590,FADIQ,32770,Ro-Ro Cargo Ship,2017,Turkey (TUR)
8651685,FAJAR BAHARI I,2796,Ro-Ro Cargo Ship,2010,Indonesia (IDN)
9647722,FAJAR BAHARI II,2596,Ro-Ro Cargo Ship,2011,Indonesia (IDN)
9730282,FAJAR BAHARI III,7266,Ro-Ro Cargo Ship,2014,Indonesia (IDN)
9841251,FAJAR BAHARI V,8131,Ro-Ro Cargo Ship,2017,Indonesia (IDN)
9913133,FAJAR BAHARI VI,9866,Ro-Ro Cargo Ship,2020,Sierra leone (SLE)
9293911,FELICITY ACE,60118,Vehicles Carrier,2005,Panama (PAN)
9691307,FERRY SAKURA II,883,Ro-Ro Cargo Ship,2014,Japan (JPN)
9617911,FERRY TAISHU,1083,Ro-Ro Cargo Ship,2011,Japan (JPN)
9320568,FICARIA SEAWAYS,37939,Ro-Ro Cargo Ship,2006,Denmark (DIS) (DIS)
9332937,FIDELIO,71583,Vehicles Carrier,2007,Sweden (SWE)
9505041,FIGARO,74258,Vehicles Carrier,2011,Sweden (SWE)
9198721,FINLANDIA SEAWAYS,11530,Ro-Ro Cargo Ship,2000,Lithuania (LTU)
9468889,FINNBREEZE,33816,Ro-Ro Cargo Ship,2011,Finland (FIN)
9207895,FINNHAWK,11671,Ro-Ro Cargo Ship,2001,Finland (FIN)
9207883,FINNKRAFT,11671,Ro-Ro Cargo Ship,2000,Finland (FIN)
9234082,FINNMERCHANT,23235,Ro-Ro Cargo Ship,2003,Finland (FIN)
9212656,FINNMILL,25732,Ro-Ro Cargo Ship,2002,Finland (FIN)
9212644,FINNPULP,25732,Ro-Ro Cargo Ship,2002,Finland (FIN)
9468891,FINNSEA,33816,Ro-Ro Cargo Ship,2011,Finland (FIN)
9468906,FINNSKY,33816,Ro-Ro Cargo Ship,2012,Finland (FIN)
9468918,FINNSUN,33816,Ro-Ro Cargo Ship,2012,Finland (FIN)
9468920,FINNTIDE,33816,Ro-Ro Cargo Ship,2012,Finland (FIN)
9468932,FINNWAVE,33816,Ro-Ro Cargo Ship,2012,Finland (FIN)
9395343,FIONIA SEA,25609,Ro-Ro Cargo Ship,2009,United Kingdom (GBR)
9293894,FIRMAMENT ACE,60118,Vehicles Carrier,2006,Bahamas (BHS)
9860142,FLANDRIA SEAWAYS,60500,Ro-Ro Cargo Ship,2020,Denmark (DIS) (DIS)
9220639,FLEET LEADER,8831,Ro-Ro Cargo Ship,2000,Liberia (LBR)
9442861,FLORIDA HIGHWAY,59493,Vehicles Carrier,2008,Panama (PAN)
9293662,FREEDOM ACE,60065,Vehicles Carrier,2005,Japan (JPN)
9274848,FREESIA SEAWAYS,37939,Ro-Ro Cargo Ship,2005,Denmark (DIS) (DIS)
9667344,FREMANTLE HIGHWAY,59525,Vehicles Carrier,2013,Panama (PAN)
9578127,FRISIA VIII,581,Ro-Ro Cargo Ship,2010,Germany (DEU)
9209271,FRONTIER ACE,52276,Vehicles Carrier,2000,Panama (PAN)
9816189,FUJIKI,15986,Vehicles Carrier,2018,Japan (JPN)
9210000,FUJITRANS WORLD,27286,Vehicles Carrier,2000,Liberia (LBR)
9314595,FULLRICH,9914,Ro-Ro Cargo Ship,2004,Panama (PAN)
9367798,FUOU MARU,13950,Vehicles Carrier,2006,Japan (JPN)
9445394,G POSEIDON,72408,Vehicles Carrier,2011,Panama (PAN)
9536818,GAIA LEADER,62838,Vehicles Carrier,2011,Panama (PAN)
9422134,GALATA SEAWAYS,34215,Ro-Ro Cargo Ship,2010,Turkey (TUR)
9624237,GALAXY ACE,59583,Vehicles Carrier,2012,Liberia (LBR)
9237307,GALAXY LEADER,48710,Vehicles Carrier,2002,Bahamas (BHS)
9268409,GALICIA,16361,Vehicles Carrier,2003,Portugal (MAR) (PMD)
9215476,GALLIPOLI SEAWAYS,26525,Ro-Ro Cargo Ship,2001,Turkey (TUR)
9675573,GALVESTON HIGHWAY,59525,Vehicles Carrier,2014,Panama (PAN)
9542295,GARDENIA ACE,43810,Vehicles Carrier,2011,Liberia (LBR)
9809095,GARDENIA SEAWAYS,32336,Ro-Ro Cargo Ship,2017,Lithuania (LTU)
9476769,GARNET ACE,60148,Vehicles Carrier,2010,Panama (PAN)
9357327,GARNET LEADER,57692,Vehicles Carrier,2008,Bahamas (BHS)
9791121,GENBU,7971,Ro-Ro Cargo Ship,2017,Japan (JPN)
9307372,GENCA,28289,Ro-Ro Cargo Ship,2007,Netherlands (NLD)
9672416,GENIUS HIGHWAY,58767,Vehicles Carrier,2014,Bahamas (BHS)
9391567,GENTLE LEADER,57692,Vehicles Carrier,2008,Bahamas (BHS)
9610418,GENUINE ACE,59022,Vehicles Carrier,2012,Liberia (LBR)
9339820,GEORGIA HIGHWAY,56973,Vehicles Carrier,2007,Japan (JPN)
9503639,GIUSEPPE LUCCHESI,29429,Ro-Ro Cargo Ship,2012,Italy (ITA)
9220641,GLOBAL CARRIER,8831,Ro-Ro Cargo Ship,2000,Liberia (LBR)
9726695,GLOBAL HIGHWAY,75036,Vehicles Carrier,2016,Panama (PAN)
9237319,GLOBAL LEADER,48710,Vehicles Carrier,2002,Bahamas (BHS)
9561277,GLORIOUS ACE,58939,Vehicles Carrier,2010,Cayman Islands (CYM)
9357298,GLORIOUS LEADER,57692,Vehicles Carrier,2007,Bahamas (BHS)
9707015,GLOVIS CAPTAIN,59954,Vehicles Carrier,2015,Marshall Islands (MHL)
9441594,GLOVIS CARAVEL,58767,Vehicles Carrier,2012,Bahamas (BHS)
9419759,GLOVIS CARDINAL,60404,Vehicles Carrier,2012,Korea (Republic of) (KOR)
9590589,GLOVIS CENTURY,58288,Vehicles Carrier,2012,Panama (PAN)
9590591,GLOVIS CHALLENGE,58288,Vehicles Carrier,2012,Panama (PAN)
9651113,GLOVIS CHAMPION,59060,Vehicles Carrier,2013,Marshall Islands (MHL)
9441582,GLOVIS CLIPPER,58767,Vehicles Carrier,2012,Bahamas (BHS)
9460899,GLOVIS COMPANION,60213,Vehicles Carrier,2010,Marshall Islands (MHL)
9293583,GLOVIS COMPOSER,58631,Vehicles Carrier,2005,"Hong Kong, China (HKG)"
9414876,GLOVIS CONDOR,60396,Vehicles Carrier,2011,Korea (Republic of) (KOR)
9707027,GLOVIS COSMOS,59954,Vehicles Carrier,2015,Marshall Islands (MHL)
